0.326914;0.328676;0.320853;0.326621;0.318926;0.326092;0.325068;0.331799;0.322707;0.327221;0.332959;0.328635;0.330441;0.324432;0.321271;0.323713;0.332859;0.328750;0.341381;0.338088;0.338015;0.317967;0.319954;0.316467;0.343221;0.326486;0.325251;0.329199;0.350545;0.332370;0.331224;0.344892;0.331905;0.325467;0.329665;0.325483;0.332780;0.343997;0.315042;0.330048;0.329305;0.326083;0.332955;0.326429;0.319107;0.322894;0.340401;0.327176;0.328987;0.328521;0.325475;0.334649;0.317752;0.336243;0.334038;0.340132;0.321756;0.343632;0.321977;0.332667;0.332215;0.313144;0.325805;0.338929;0.333662;0.339733;0.331436;0.328802;0.322348;0.332090;0.324958;0.331521;0.327613;0.321733;0.345675;0.325346;0.330654;0.326095;0.339708;0.343398;0.339702;0.335318;0.328052;0.340140;0.342380;0.326301;0.338128;0.334170;0.319054;0.323125;0.335165;0.339433;0.341629;0.334271;0.336185;0.334322;0.324693;0.353326;0.334167;0.346680
0.183920;0.184183;0.180075;0.177395;0.174464;0.180956;0.178391;0.187085;0.181124;0.178407;0.182634;0.189271;0.185159;0.185226;0.179584;0.184561;0.183815;0.182819;0.188270;0.183662;0.188829;0.174252;0.180012;0.173554;0.191409;0.180214;0.182173;0.184015;0.189982;0.184534;0.186400;0.192788;0.191871;0.183076;0.188351;0.185719;0.182536;0.192606;0.175777;0.183363;0.187206;0.179662;0.182948;0.177534;0.184653;0.181802;0.190004;0.182709;0.184476;0.178495;0.178719;0.186895;0.178749;0.191181;0.185524;0.189480;0.175612;0.196019;0.177001;0.187457;0.179933;0.173085;0.177586;0.186619;0.181333;0.187725;0.181336;0.181957;0.180373;0.191070;0.176447;0.183105;0.181703;0.182370;0.198200;0.178646;0.187766;0.181643;0.188943;0.189590;0.191334;0.184089;0.178387;0.186411;0.190594;0.179425;0.184975;0.183296;0.176073;0.176058;0.184664;0.197626;0.190929;0.182967;0.188665;0.186106;0.183213;0.201876;0.187654;0.196111
0.123999;0.124629;0.126345;0.128107;0.122331;0.124930;0.126359;0.126770;0.128384;0.124907;0.133284;0.128080;0.128581;0.123572;0.121779;0.127346;0.125927;0.130132;0.131115;0.127900;0.128097;0.124218;0.124332;0.122115;0.130110;0.124466;0.128412;0.124413;0.136628;0.130667;0.134496;0.135401;0.126465;0.123501;0.125390;0.129217;0.126853;0.129114;0.121297;0.126581;0.125362;0.122748;0.130864;0.125218;0.121829;0.123950;0.128600;0.126244;0.133553;0.125363;0.126460;0.130637;0.123058;0.127787;0.127513;0.130434;0.124574;0.131437;0.129411;0.127467;0.128665;0.122061;0.128045;0.133806;0.131908;0.133113;0.134323;0.127148;0.124685;0.125353;0.126140;0.128112;0.126430;0.122144;0.132047;0.125183;0.130197;0.126189;0.130675;0.129648;0.131407;0.128591;0.128645;0.129208;0.128784;0.132137;0.128080;0.130946;0.123170;0.124367;0.127460;0.131758;0.132479;0.128540;0.128877;0.130113;0.123668;0.132385;0.133555;0.135064
0.131237;0.104617;0.103571;0.100341;0.096957;0.100737;0.100646;0.104045;0.102422;0.101609;0.102490;0.103111;0.105935;0.101894;0.102995;0.103157;0.101761;0.104515;0.108019;0.103246;0.105506;0.100029;0.097680;0.101574;0.106006;0.102324;0.101041;0.102411;0.108974;0.105795;0.100503;0.104627;0.113704;0.104044;0.101841;0.101713;0.101960;0.108153;0.097647;0.104575;0.103623;0.101002;0.102913;0.101512;0.101402;0.102941;0.105063;0.103590;0.103826;0.101479;0.100121;0.105097;0.101839;0.105072;0.106337;0.107377;0.100954;0.109433;0.101039;0.103362;0.104474;0.098114;0.104573;0.104764;0.106539;0.106753;0.104658;0.102693;0.099400;0.105234;0.104432;0.102168;0.101616;0.102971;0.105749;0.102020;0.102086;0.103748;0.107223;0.107265;0.104411;0.106677;0.099511;0.108698;0.106031;0.101171;0.106767;0.105842;0.101486;0.101913;0.103487;0.104919;0.107222;0.104340;0.108158;0.102576;0.103009;0.109100;0.101567;0.108369
0.110981;0.088205;0.082956;0.087434;0.083845;0.086618;0.089821;0.086959;0.083929;0.085720;0.088241;0.085423;0.088242;0.088701;0.086672;0.084860;0.088272;0.086506;0.088373;0.087110;0.089711;0.085610;0.084039;0.084280;0.089289;0.085387;0.084207;0.086213;0.089584;0.086363;0.090407;0.090624;0.085369;0.087298;0.084645;0.086550;0.085423;0.087713;0.085935;0.088714;0.088468;0.083221;0.086825;0.087775;0.086961;0.085563;0.091935;0.086283;0.086515;0.087218;0.083679;0.087775;0.083369;0.090925;0.088047;0.090151;0.083413;0.090766;0.085011;0.088117;0.085269;0.082545;0.088799;0.090082;0.089601;0.090432;0.085854;0.087843;0.086793;0.090378;0.084893;0.089320;0.089863;0.089928;0.088530;0.084904;0.084611;0.090255;0.087991;0.094157;0.089143;0.087484;0.086347;0.092575;0.092624;0.085503;0.087991;0.087526;0.085292;0.083056;0.092014;0.091279;0.087817;0.085604;0.088942;0.086571;0.084093;0.092797;0.086158;0.091661
0.106173;0.078283;0.075850;0.076814;0.074388;0.078118;0.074722;0.080409;0.078103;0.078294;0.077738;0.076102;0.080872;0.077888;0.075804;0.080040;0.081876;0.081806;0.081775;0.081272;0.084230;0.078449;0.082099;0.074894;0.080538;0.078769;0.075962;0.076620;0.083641;0.082804;0.079154;0.081173;0.079555;0.080238;0.078596;0.079190;0.079305;0.082043;0.076914;0.079410;0.078707;0.076640;0.087092;0.078557;0.073697;0.076102;0.079885;0.076742;0.079480;0.078572;0.081090;0.079838;0.076855;0.080673;0.077883;0.079625;0.076302;0.083882;0.075342;0.078505;0.076057;0.076833;0.080737;0.081038;0.077461;0.079740;0.079932;0.077462;0.076055;0.080852;0.077181;0.076963;0.076008;0.076215;0.082426;0.075452;0.075113;0.076690;0.076990;0.079723;0.078817;0.077985;0.077036;0.077729;0.079373;0.079631;0.081170;0.081179;0.077653;0.076816;0.078375;0.077995;0.081773;0.078615;0.078697;0.076554;0.076625;0.080712;0.077515;0.081936
0.097120;0.067688;0.067952;0.069694;0.066921;0.066959;0.069040;0.071076;0.069298;0.069465;0.068834;0.069854;0.070943;0.067114;0.069973;0.067812;0.070944;0.068664;0.070380;0.069094;0.070196;0.066918;0.069386;0.067937;0.071261;0.068988;0.068867;0.066289;0.072183;0.071066;0.069757;0.071178;0.070054;0.067762;0.068251;0.070005;0.070740;0.069439;0.064991;0.072023;0.066784;0.067963;0.069271;0.066414;0.067296;0.067906;0.070649;0.067984;0.069088;0.070889;0.069321;0.075567;0.070198;0.069859;0.071240;0.071435;0.068970;0.073924;0.068473;0.071292;0.070377;0.065642;0.068211;0.072321;0.070929;0.071454;0.070485;0.067654;0.068843;0.068702;0.068484;0.069663;0.082888;0.067881;0.070321;0.068425;0.066909;0.068561;0.071851;0.071364;0.069661;0.070366;0.069220;0.073217;0.072209;0.066912;0.071799;0.068497;0.068354;0.068251;0.070710;0.071074;0.070179;0.070347;0.071259;0.072639;0.068039;0.075114;0.070989;0.075202
0.089637;0.063284;0.064075;0.062721;0.062878;0.061098;0.060075;0.066895;0.063459;0.063898;0.066297;0.066502;0.063509;0.060668;0.063271;0.063213;0.065907;0.065345;0.065097;0.065499;0.063384;0.062978;0.064028;0.064428;0.066679;0.063052;0.063747;0.064697;0.065084;0.062690;0.065046;0.064368;0.063758;0.065069;0.063028;0.062771;0.064989;0.065458;0.061176;0.065056;0.064164;0.064444;0.064842;0.064683;0.060345;0.062571;0.065156;0.062157;0.063123;0.060364;0.064992;0.062874;0.062434;0.065370;0.066427;0.064477;0.061048;0.065625;0.059695;0.065865;0.064248;0.060312;0.065559;0.070748;0.063818;0.067453;0.061809;0.065018;0.061787;0.064560;0.065321;0.064771;0.060509;0.063378;0.064904;0.061499;0.065418;0.063446;0.065126;0.065337;0.064509;0.068780;0.065346;0.067150;0.074457;0.063765;0.064918;0.066143;0.063622;0.063814;0.068138;0.065250;0.066732;0.065442;0.063351;0.064702;0.060362;0.068344;0.064982;0.065793
0.076393;0.077683;0.076204;0.077367;0.074829;0.076128;0.076635;0.078682;0.076171;0.076627;0.078649;0.077060;0.078060;0.076647;0.075561;0.076827;0.077478;0.077197;0.079463;0.079397;0.080016;0.074810;0.075484;0.075623;0.079981;0.076865;0.076058;0.076877;0.081933;0.078074;0.077356;0.081430;0.078813;0.076054;0.077286;0.076111;0.077989;0.082509;0.074152;0.078277;0.077735;0.075217;0.077514;0.077338;0.074599;0.075939;0.081003;0.077138;0.076624;0.077740;0.076181;0.079472;0.074559;0.077999;0.081737;0.080229;0.075422;0.080565;0.075270;0.078506;0.077378;0.074152;0.075997;0.080686;0.078256;0.079018;0.078260;0.078435;0.074256;0.076052;0.074756;0.075789;0.075509;0.074091;0.079893;0.074899;0.076051;0.075676;0.077311;0.079603;0.077895;0.077392;0.075967;0.077360;0.079077;0.075584;0.077880;0.076426;0.074667;0.074606;0.077086;0.076940;0.078333;0.077313;0.077644;0.076553;0.074438;0.080500;0.076871;0.079956
0.073435;0.075005;0.073267;0.073556;0.074792;0.075566;0.073525;0.077877;0.073253;0.076265;0.076488;0.073988;0.075446;0.075956;0.074523;0.074553;0.077526;0.073600;0.078505;0.077588;0.076498;0.072875;0.074260;0.073929;0.078770;0.074501;0.074375;0.075212;0.079869;0.076377;0.076120;0.079822;0.076727;0.075564;0.076727;0.074645;0.077382;0.081135;0.072653;0.076930;0.076155;0.076217;0.076067;0.074772;0.073274;0.073711;0.078954;0.074609;0.074930;0.074753;0.075145;0.076828;0.072808;0.076749;0.077104;0.077828;0.073895;0.079354;0.074924;0.075345;0.076090;0.072529;0.076591;0.077278;0.078118;0.077226;0.076168;0.076306;0.074931;0.075764;0.075092;0.076478;0.074429;0.074226;0.079114;0.074739;0.075680;0.075576;0.079045;0.077526;0.078299;0.076923;0.076565;0.076994;0.077673;0.075486;0.077803;0.077927;0.073087;0.073829;0.077282;0.077096;0.078256;0.076145;0.076887;0.075891;0.073920;0.082256;0.075631;0.079501
